gpu_id,gpu_model,branch,commit,command,warmup,iters,idle_gpu_verified,graph_capture,l2_flush_per_iter,clocks_pinned,metric_formula,model,model_dim,inter_dim,experts,topk,dtype,act,token,tile_m1,tile_n1,tile_k1,tile_m2,tile_n2,tile_k2,persist_m1,persist_m2,xcd_swizzle1,xcd_swizzle2,stage2_lds_load_bytes,stage2_a_prefetch_schedule,stage2_a_prefetch_scope,k_batch1,waves_per_eu2,stage1_us,stage2_us,sorting_us,kernel_path_us,kernel_path_us_p95,effective_tflops,mfu,e2e_us,e2e_us_p95,logits_diff,correctness_pass,flydsl_command,strict_error,error_category,aot_status
0,AMD Instinct MI350X,rlcr/mxfp4-moe,8e09bfab79f599c248dcb718a382541eb5af57cd,"HIP_VISIBLE_DEVICES=0 FLYDSL_PERF_DIST=1 python3 /sgl-workspace/FlyDSL-mxfp4-moe/tests/kernels/test_moe_gemm.py --in_dtype fp4 -dim 7168,256 -t 1 -e 384 -k 8 --num_warmup 10 --num_iters 100 --tile_m 64 --tile_m2 64 --tile_n 256 --tile_k 256 --tile_n2 256 --tile_k2 256 --persist_m1 1 --persist_m2 4 --xcd_swizzle1 0 --xcd_swizzle2 0 --stage2_lds_load_bytes 16 --stage2_a_prefetch_schedule baseline --stage2_a_prefetch_scope front --k_batch1 1 --waves_per_eu2 0 --skip_ref true --compare_aiter_ck false ; HIP_VISIBLE_DEVICES=0 python3 /sgl-workspace/FlyDSL-mxfp4-moe/scripts/aiter_strict_point.py --model-dim 7168 --inter-dim 256 -e 384 -k 8 -t 1 --aq fp4 --wq fp4 --act silu --gate separated --warmup 10 --iters 100 --aiter-repo /sgl-workspace/aiter",10,100,True,False,True,True,effective_tflops = token*model_dim*inter_dim*3*topk*2 / combined_us / 1e6; mfu = effective_tflops / 4523,kimi_k2,7168,256,384,8,a4w4,silu,1,64,256,256,64,256,256,1,4,0,0,16,baseline,front,1,0,91.6,46.85,0.0,138.45,158.2,0.636189122426869,0.00014065644979590293,49.16351010101013,489.4839972257614,nan,False,"HIP_VISIBLE_DEVICES=0 FLYDSL_PERF_DIST=1 python3 /sgl-workspace/FlyDSL-mxfp4-moe/tests/kernels/test_moe_gemm.py --in_dtype fp4 -dim 7168,256 -t 1 -e 384 -k 8 --num_warmup 10 --num_iters 100 --tile_m 64 --tile_m2 64 --tile_n 256 --tile_k 256 --tile_n2 256 --tile_k2 256 --persist_m1 1 --persist_m2 4 --xcd_swizzle1 0 --xcd_swizzle2 0 --stage2_lds_load_bytes 16 --stage2_a_prefetch_schedule baseline --stage2_a_prefetch_scope front --k_batch1 1 --waves_per_eu2 0 --skip_ref true --compare_aiter_ck false",,reference_invalid,checked
0,AMD Instinct MI350X,rlcr/mxfp4-moe,8e09bfab79f599c248dcb718a382541eb5af57cd,"HIP_VISIBLE_DEVICES=0 FLYDSL_PERF_DIST=1 python3 /sgl-workspace/FlyDSL-mxfp4-moe/tests/kernels/test_moe_gemm.py --in_dtype fp4 -dim 7168,256 -t 2 -e 384 -k 8 --num_warmup 10 --num_iters 100 --tile_m 64 --tile_m2 64 --tile_n 256 --tile_k 256 --tile_n2 256 --tile_k2 256 --persist_m1 1 --persist_m2 4 --xcd_swizzle1 0 --xcd_swizzle2 0 --stage2_lds_load_bytes 16 --stage2_a_prefetch_schedule baseline --stage2_a_prefetch_scope front --k_batch1 1 --waves_per_eu2 0 --skip_ref true --compare_aiter_ck false ; HIP_VISIBLE_DEVICES=0 python3 /sgl-workspace/FlyDSL-mxfp4-moe/scripts/aiter_strict_point.py --model-dim 7168 --inter-dim 256 -e 384 -k 8 -t 2 --aq fp4 --wq fp4 --act silu --gate separated --warmup 10 --iters 100 --aiter-repo /sgl-workspace/aiter",10,100,True,False,True,True,effective_tflops = token*model_dim*inter_dim*3*topk*2 / combined_us / 1e6; mfu = effective_tflops / 4523,kimi_k2,7168,256,384,8,a4w4,silu,2,64,256,256,64,256,256,1,4,0,0,16,baseline,front,1,0,120.95,52.4,0.0,173.35000000000002,209.15,1.0162144101528698,0.00022467707498405258,52.20275757575739,484.0040057897568,nan,False,"HIP_VISIBLE_DEVICES=0 FLYDSL_PERF_DIST=1 python3 /sgl-workspace/FlyDSL-mxfp4-moe/tests/kernels/test_moe_gemm.py --in_dtype fp4 -dim 7168,256 -t 2 -e 384 -k 8 --num_warmup 10 --num_iters 100 --tile_m 64 --tile_m2 64 --tile_n 256 --tile_k 256 --tile_n2 256 --tile_k2 256 --persist_m1 1 --persist_m2 4 --xcd_swizzle1 0 --xcd_swizzle2 0 --stage2_lds_load_bytes 16 --stage2_a_prefetch_schedule baseline --stage2_a_prefetch_scope front --k_batch1 1 --waves_per_eu2 0 --skip_ref true --compare_aiter_ck false",,reference_invalid,checked
0,AMD Instinct MI350X,rlcr/mxfp4-moe,8e09bfab79f599c248dcb718a382541eb5af57cd,"HIP_VISIBLE_DEVICES=0 FLYDSL_PERF_DIST=1 python3 /sgl-workspace/FlyDSL-mxfp4-moe/tests/kernels/test_moe_gemm.py --in_dtype fp4 -dim 7168,256 -t 4 -e 384 -k 8 --num_warmup 10 --num_iters 100 --tile_m 64 --tile_m2 64 --tile_n 256 --tile_k 256 --tile_n2 256 --tile_k2 256 --persist_m1 1 --persist_m2 4 --xcd_swizzle1 0 --xcd_swizzle2 0 --stage2_lds_load_bytes 16 --stage2_a_prefetch_schedule baseline --stage2_a_prefetch_scope front --k_batch1 1 --waves_per_eu2 0 --skip_ref true --compare_aiter_ck false ; HIP_VISIBLE_DEVICES=0 python3 /sgl-workspace/FlyDSL-mxfp4-moe/scripts/aiter_strict_point.py --model-dim 7168 --inter-dim 256 -e 384 -k 8 -t 4 --aq fp4 --wq fp4 --act silu --gate separated --warmup 10 --iters 100 --aiter-repo /sgl-workspace/aiter",10,100,True,False,True,True,effective_tflops = token*model_dim*inter_dim*3*topk*2 / combined_us / 1e6; mfu = effective_tflops / 4523,kimi_k2,7168,256,384,8,a4w4,silu,4,64,256,256,64,256,256,1,4,0,0,16,baseline,front,1,0,82.6,47.4,0.0,130.0,138.60000000000002,2.7101656615384617,0.0005991964761305465,57.73032586064727,669.9855029582977,nan,False,"HIP_VISIBLE_DEVICES=0 FLYDSL_PERF_DIST=1 python3 /sgl-workspace/FlyDSL-mxfp4-moe/tests/kernels/test_moe_gemm.py --in_dtype fp4 -dim 7168,256 -t 4 -e 384 -k 8 --num_warmup 10 --num_iters 100 --tile_m 64 --tile_m2 64 --tile_n 256 --tile_k 256 --tile_n2 256 --tile_k2 256 --persist_m1 1 --persist_m2 4 --xcd_swizzle1 0 --xcd_swizzle2 0 --stage2_lds_load_bytes 16 --stage2_a_prefetch_schedule baseline --stage2_a_prefetch_scope front --k_batch1 1 --waves_per_eu2 0 --skip_ref true --compare_aiter_ck false",,reference_invalid,checked
